event_id,truck_id,silo_id,assignment_timestamp,detection_timestamp
1363.0,TRK-4403,14.0,2024-05-16 03:45:45,
1364.0,TRK-2947,13.0,2024-03-31 18:38:26,2024-03-31 18:46:26
1365.0,,7.0,2024-01-26 09:16:13,2024-01-26 09:25:13
1366.0,TRK-1908,9.0,2024-09-29 22:47:09,2024-09-29 22:55:09
1367.0,TRK-2813,7.0,2024-09-07 20:15:34,2024-09-07 20:17:34
1368.0,TRK-2434,5.0,2024-08-04 03:09:13,2024-08-04 03:19:13
1369.0,TRK-2168,12.0,2024-01-18 15:50:30,2024-01-18 15:58:30
1370.0,TRK-4092,12.0,2024-05-15 00:38:23,2024-05-15 00:43:23
1371.0,TRK-1698,3.0,2024-07-08 20:58:31,2024-07-08 21:02:31
1372.0,TRK-0578,12.0,2024-12-25 09:54:32,2024-12-25 09:58:32
1373.0,TRK-2322,9.0,2024-06-03 00:22:10,2024-06-03 00:29:10
,,,,
1375.0,TRK-3586,1.0,2024-02-04 00:23:22,
1376.0,TRK-3468,,2024-09-23 04:48:40,2024-09-23 04:52:40
1377.0,TRK-1960,11.0,2024-11-20 20:53:35,2024-11-20 20:59:35
1378.0,TRK-2563,10.0,2024-01-15 01:27:41,2024-01-15 01:33:41
1379.0,TRK-1308,7.0,2024-02-01 12:58:16,2024-02-01 13:04:16
1380.0,TRK-0261,8.0,2024-01-11 09:26:31,
1381.0,TRK-0197,11.0,2024-07-26 07:31:13,2024-07-26 07:41:13
1382.0,TRK-4872,6.0,2024-08-22 00:16:22,2024-08-22 00:21:22
1383.0,TRK-0485,2.0,2024-06-06 16:37:35,2024-06-06 16:41:35
1384.0,TRK-0387,4.0,2024-09-07 02:34:52,2024-09-07 02:39:52
1385.0,TRK-4718,9.0,2024-05-09 01:08:30,2024-05-09 01:10:30
1386.0,TRK-0962,4.0,2024-04-24 16:36:25,2024-04-24 16:46:25
1387.0,TRK-4087,2.0,2024-06-07 01:32:57,2024-06-07 01:40:57
1388.0,TRK-1178,9.0,2024-11-01 13:33:29,2024-11-01 13:38:29
1389.0,TRK-2030,,2024-02-06 17:55:57,2024-02-06 18:03:57
1390.0,TRK-4504,10.0,2024-03-05 08:50:32,2024-03-05 08:52:32
1391.0,TRK-2626,15.0,2024-05-05 02:22:05,
1392.0,TRK-0621,,2024-03-28 17:09:44,2024-03-28 17:19:44
1393.0,TRK-0139,2.0,2024-06-02 20:31:25,2024-06-02 20:38:25
,,,,
1395.0,TRK-2296,14.0,2024-05-30 21:03:30,2024-05-30 21:08:30
1396.0,TRK-2672,7.0,2024-12-27 13:44:39,
1397.0,TRK-0174,3.0,2024-04-22 02:08:14,2024-04-22 02:17:14
1398.0,TRK-4023,3.0,2024-01-09 06:42:04,2024-01-09 06:52:04
1399.0,TRK-3775,2.0,2024-01-24 20:35:44,2024-01-24 20:42:44
1400.0,TRK-3121,6.0,2024-04-19 02:10:00,2024-04-19 02:18:00
1401.0,TRK-3016,8.0,2024-06-20 04:40:07,2024-06-20 04:46:07
1402.0,TRK-2896,8.0,2024-04-22 20:31:25,2024-04-22 20:38:25
1403.0,TRK-4656,6.0,2024-07-21 08:34:19,2024-07-21 08:41:19
1404.0,TRK-3014,1.0,2024-06-04 08:19:24,2024-06-04 08:26:24
1405.0,TRK-2656,15.0,,2024-06-29 03:45:01
1406.0,TRK-3169,3.0,2024-08-20 19:15:07,2024-08-20 19:18:07
1407.0,TRK-3630,,2024-04-26 15:07:32,2024-04-26 15:13:32
1408.0,TRK-4211,6.0,2024-12-06 12:29:54,2024-12-06 12:35:54
1409.0,TRK-0609,9.0,2024-08-06 00:54:46,2024-08-06 00:59:46
1410.0,TRK-2827,3.0,2024-05-27 00:32:15,2024-05-27 00:39:15
1411.0,TRK-1074,12.0,2024-10-27 22:34:02,2024-10-27 22:41:02
1412.0,TRK-1175,13.0,2024-09-03 20:00:45,2024-09-03 20:02:45
1413.0,TRK-3713,15.0,,2024-09-04 01:30:41
1414.0,TRK-4102,3.0,2024-08-14 18:08:21,2024-08-14 18:11:21
1415.0,TRK-3231,11.0,2024-11-13 00:32:50,2024-11-13 00:39:50
1416.0,TRK-0789,14.0,2024-07-20 11:48:10,2024-07-20 11:51:10
1417.0,TRK-5000,11.0,2024-08-17 11:58:43,2024-08-17 12:02:43
1418.0,TRK-0759,,2024-04-15 11:43:04,2024-04-15 11:50:04
1419.0,TRK-4026,5.0,2024-07-16 14:02:20,2024-07-16 14:08:20
1420.0,TRK-2619,3.0,2024-04-07 23:50:43,
1421.0,TRK-1676,1.0,2024-07-19 16:35:39,2024-07-19 16:39:39
1422.0,TRK-3880,11.0,2024-01-27 22:15:42,2024-01-27 22:23:42
1423.0,TRK-2147,8.0,2024-06-30 11:31:28,2024-06-30 11:36:28
1424.0,TRK-0211,9.0,2024-01-05 16:56:20,2024-01-05 17:06:20
1425.0,TRK-1160,5.0,2024-12-14 19:40:23,2024-12-14 19:42:23
1426.0,TRK-1545,14.0,2024-09-09 07:00:13,2024-09-09 07:07:13
1427.0,TRK-1983,3.0,2024-04-05 17:08:23,2024-04-05 17:11:23
1428.0,TRK-1381,12.0,2024-06-06 09:33:12,2024-06-06 09:39:12
1429.0,TRK-2341,1.0,2024-11-09 20:15:29,2024-11-09 20:19:29
1430.0,TRK-4774,4.0,2024-02-11 08:52:21,2024-02-11 09:00:21
1431.0,TRK-1914,5.0,2024-01-10 20:18:30,2024-01-10 20:20:30
,TRK-4718,5.0,2024-01-21 19:11:22,2024-01-21 19:14:22
1433.0,TRK-1443,13.0,2024-12-23 19:38:02,2024-12-23 19:41:02
1434.0,TRK-4520,15.0,2024-12-12 10:21:20,2024-12-12 10:23:20
1435.0,TRK-2964,12.0,2024-06-26 02:10:49,2024-06-26 02:14:49
1436.0,TRK-2897,8.0,2024-11-05 21:16:08,2024-11-05 21:23:08
1437.0,TRK-4776,10.0,2024-06-30 23:03:56,2024-06-30 23:05:56
1438.0,TRK-0221,5.0,2024-01-02 12:37:05,2024-01-02 12:46:05
1439.0,TRK-4979,15.0,2024-10-19 15:04:08,2024-10-19 15:10:08
1440.0,TRK-0726,3.0,2024-01-28 21:22:24,2024-01-28 21:27:24
,TRK-1261,6.0,2024-06-21 15:11:14,2024-06-21 15:17:14
1442.0,TRK-3332,1.0,2024-07-07 20:31:10,
1443.0,TRK-4536,15.0,2024-10-24 04:21:28,2024-10-24 04:24:28
1444.0,TRK-0933,4.0,2024-11-30 14:54:16,2024-11-30 15:00:16
1445.0,,5.0,2024-03-27 04:28:38,2024-03-27 04:38:38
1446.0,TRK-3006,8.0,2024-09-10 22:15:01,2024-09-10 22:18:01
1447.0,TRK-1656,4.0,2024-07-05 14:19:08,2024-07-05 14:27:08
1448.0,TRK-1441,15.0,2024-05-01 15:13:22,2024-05-01 15:22:22
1449.0,TRK-3503,9.0,2024-08-10 23:12:17,2024-08-10 23:20:17
1450.0,TRK-0715,3.0,2024-12-18 10:04:34,2024-12-18 10:13:34
1451.0,TRK-1960,5.0,2024-04-30 08:52:18,2024-04-30 08:56:18
1452.0,TRK-0951,13.0,2024-08-19 06:37:59,2024-08-19 06:40:59
1453.0,TRK-1235,1.0,2024-03-17 14:41:45,2024-03-17 14:45:45
1454.0,TRK-0708,15.0,2024-11-10 03:54:40,2024-11-10 03:59:40
1455.0,,2.0,2024-03-19 10:40:23,2024-03-19 10:45:23
1456.0,TRK-0324,2.0,2024-11-12 20:29:24,
1457.0,TRK-4851,14.0,2024-12-28 19:40:25,2024-12-28 19:46:25
1458.0,TRK-4592,1.0,2024-01-15 08:36:23,2024-01-15 08:40:23
1459.0,TRK-4307,10.0,2024-06-21 11:47:21,2024-06-21 11:49:21
1460.0,TRK-4556,9.0,2024-07-23 23:30:01,2024-07-23 23:40:01
1461.0,TRK-0576,10.0,2024-02-10 02:29:05,2024-02-10 02:37:05
1462.0,TRK-3377,5.0,2024-02-12 23:18:53,2024-02-12 23:25:53
1463.0,TRK-1293,4.0,2024-12-27 18:55:48,2024-12-27 18:58:48
1464.0,TRK-4689,2.0,2024-12-09 16:29:30,2024-12-09 16:31:30
1465.0,TRK-4204,3.0,2024-01-29 16:39:08,2024-01-29 16:42:08
,,,,
1467.0,TRK-3216,,2024-02-11 09:44:35,2024-02-11 09:49:35
1468.0,TRK-0771,8.0,,2024-08-10 19:39:32
,,,,
1470.0,TRK-3267,8.0,2024-10-21 17:21:51,2024-10-21 17:23:51
1471.0,TRK-2461,15.0,2024-06-13 07:48:09,2024-06-13 07:51:09
1472.0,TRK-3968,2.0,2024-11-19 04:10:32,2024-11-19 04:12:32
,,,,
1474.0,TRK-4614,2.0,2024-01-15 04:19:55,2024-01-15 04:22:55
1475.0,TRK-4147,,2024-04-17 23:26:45,2024-04-17 23:35:45
1476.0,TRK-2381,1.0,2024-08-27 06:21:02,2024-08-27 06:28:02
1477.0,TRK-0248,2.0,2024-01-10 04:12:38,2024-01-10 04:17:38
1478.0,TRK-1688,13.0,2024-03-07 02:34:35,2024-03-07 02:38:35
1479.0,TRK-0188,13.0,2024-12-24 00:51:28,2024-12-24 00:56:28
1480.0,TRK-2232,13.0,2024-02-06 01:11:48,2024-02-06 01:17:48
1481.0,TRK-4854,6.0,2024-04-14 02:24:09,2024-04-14 02:32:09
,TRK-0228,8.0,2024-04-21 07:26:10,2024-04-21 07:29:10
1483.0,TRK-2098,15.0,,2024-04-24 01:52:44
1484.0,TRK-3890,13.0,2024-02-03 10:47:56,2024-02-03 10:55:56
1485.0,TRK-2826,1.0,2024-11-10 15:10:47,2024-11-10 15:19:47
1486.0,TRK-3718,6.0,2024-05-18 12:25:37,2024-05-18 12:29:37
,,,,
1488.0,TRK-1246,4.0,2024-11-25 19:11:39,2024-11-25 19:14:39
,TRK-3092,13.0,2024-08-17 21:04:34,2024-08-17 21:09:34
1490.0,TRK-0964,7.0,2024-06-13 05:28:19,2024-06-13 05:30:19
1491.0,TRK-1605,11.0,2024-06-22 21:13:44,2024-06-22 21:22:44
1492.0,TRK-4128,12.0,2024-04-18 11:24:51,2024-04-18 11:27:51
1493.0,TRK-0761,11.0,2024-03-29 07:59:02,2024-03-29 08:01:02
1494.0,TRK-2585,13.0,2024-03-31 05:46:18,2024-03-31 05:55:18
1495.0,TRK-0254,4.0,2024-03-31 14:27:11,2024-03-31 14:35:11
1496.0,TRK-1686,1.0,2024-09-15 11:41:10,2024-09-15 11:49:10
1497.0,TRK-3269,14.0,2024-09-14 02:05:44,2024-09-14 02:14:44
,,,,
1499.0,TRK-4865,10.0,2024-04-27 16:31:10,2024-04-27 16:37:10
1500.0,TRK-3299,15.0,2024-09-14 17:07:29,2024-09-14 17:15:29
1501.0,TRK-3254,11.0,2024-08-07 06:52:09,2024-08-07 06:57:09
,,,,
1503.0,TRK-1788,,2024-06-07 02:58:45,2024-06-07 03:07:45
1504.0,TRK-0486,1.0,2024-09-29 08:51:59,2024-09-29 09:00:59
1505.0,TRK-0886,12.0,2024-12-25 11:22:58,2024-12-25 11:29:58
1506.0,TRK-4284,14.0,2024-05-12 23:48:05,2024-05-12 23:50:05
1507.0,TRK-0217,10.0,2024-05-25 06:10:16,2024-05-25 06:19:16
1508.0,TRK-0539,5.0,2024-03-03 19:41:57,2024-03-03 19:43:57
1509.0,TRK-4583,7.0,2024-03-29 20:40:49,2024-03-29 20:45:49
1510.0,TRK-2046,3.0,2024-08-08 09:55:14,2024-08-08 10:00:14
,TRK-2444,4.0,2024-02-12 07:00:09,2024-02-12 07:02:09
1512.0,TRK-3328,6.0,2024-07-05 10:20:34,2024-07-05 10:30:34
1513.0,TRK-4022,5.0,2024-10-28 10:17:17,2024-10-28 10:23:17
1514.0,TRK-4438,12.0,2024-09-20 23:19:09,2024-09-20 23:29:09
1515.0,TRK-4523,4.0,2024-01-11 07:07:32,2024-01-11 07:11:32
1516.0,TRK-1994,8.0,2024-11-13 21:22:42,2024-11-13 21:29:42
1517.0,TRK-4914,12.0,2024-03-22 23:44:34,2024-03-22 23:46:34
1518.0,TRK-4734,8.0,2024-10-09 07:07:52,2024-10-09 07:11:52
1519.0,TRK-1165,9.0,2024-03-31 22:19:37,2024-03-31 22:26:37
1520.0,TRK-4438,,2024-05-19 21:14:34,2024-05-19 21:18:34
,TRK-3063,9.0,2024-04-04 16:24:34,2024-04-04 16:31:34
1522.0,TRK-2248,6.0,2024-12-18 04:39:18,2024-12-18 04:46:18
1523.0,TRK-0923,4.0,2024-01-01 11:45:55,2024-01-01 11:48:55
1524.0,,7.0,2024-12-06 08:57:27,2024-12-06 08:59:27
1525.0,TRK-1760,15.0,2024-12-29 19:36:47,2024-12-29 19:42:47
1526.0,TRK-4255,14.0,2024-10-21 00:58:30,2024-10-21 01:02:30
,TRK-1927,7.0,2024-01-22 12:22:36,2024-01-22 12:31:36
1528.0,TRK-4446,9.0,2024-04-30 19:49:04,2024-04-30 19:54:04
1529.0,TRK-4488,12.0,2024-08-27 16:36:59,2024-08-27 16:45:59
1530.0,TRK-1602,7.0,2024-09-26 19:22:10,
,,,,
1532.0,TRK-0140,1.0,2024-08-15 10:48:29,2024-08-15 10:54:29
1533.0,TRK-1929,7.0,2024-08-14 15:36:42,2024-08-14 15:42:42
1534.0,TRK-3597,6.0,2024-03-10 22:46:06,2024-03-10 22:56:06
1535.0,TRK-2550,7.0,2024-05-29 09:54:49,2024-05-29 10:02:49
1536.0,TRK-2241,9.0,2024-08-31 07:28:31,2024-08-31 07:36:31
1537.0,,12.0,2024-06-05 23:35:20,2024-06-05 23:41:20
1538.0,TRK-0805,7.0,2024-05-15 03:26:33,2024-05-15 03:31:33
1539.0,TRK-4024,13.0,2024-03-24 06:44:50,2024-03-24 06:47:50
1540.0,TRK-1068,1.0,,2024-10-06 08:52:36
1541.0,TRK-1868,2.0,2024-05-29 21:00:19,2024-05-29 21:09:19
1542.0,TRK-2728,6.0,2024-10-05 16:49:29,2024-10-05 16:53:29
1543.0,TRK-4712,8.0,2024-02-13 08:49:21,2024-02-13 08:58:21
1544.0,TRK-3274,1.0,2024-10-14 06:29:46,2024-10-14 06:32:46
1545.0,TRK-2132,6.0,2024-08-26 05:31:19,2024-08-26 05:41:19
1546.0,TRK-2474,1.0,2024-07-04 11:45:52,2024-07-04 11:55:52
1547.0,TRK-0848,2.0,2024-09-08 12:01:04,2024-09-08 12:07:04
1548.0,TRK-2074,13.0,2024-11-18 21:52:41,2024-11-18 21:55:41
1549.0,TRK-3030,8.0,2024-06-26 05:36:08,2024-06-26 05:40:08
1550.0,TRK-4457,2.0,2024-04-01 09:41:45,2024-04-01 09:47:45
1551.0,TRK-1755,12.0,2024-02-10 07:09:57,2024-02-10 07:17:57
1552.0,TRK-0561,2.0,2024-06-25 11:35:39,2024-06-25 11:43:39
1553.0,TRK-4416,7.0,2024-03-25 01:30:55,2024-03-25 01:33:55
1554.0,TRK-0836,5.0,2024-08-08 13:26:41,2024-08-08 13:34:41
1555.0,TRK-0255,14.0,2024-12-03 12:09:46,2024-12-03 12:14:46
1556.0,TRK-3073,2.0,2024-04-27 20:15:09,2024-04-27 20:18:09
1557.0,,10.0,2024-10-23 10:55:34,2024-10-23 10:59:34
1558.0,TRK-3275,12.0,2024-06-15 01:15:32,2024-06-15 01:17:32
1559.0,TRK-2727,6.0,2024-09-26 16:56:06,2024-09-26 17:03:06
1560.0,TRK-2209,7.0,2024-12-20 14:08:12,2024-12-20 14:15:12
1561.0,TRK-2116,3.0,2024-03-01 02:33:51,2024-03-01 02:41:51
1562.0,TRK-4103,4.0,2024-04-16 00:58:33,2024-04-16 01:06:33
1563.0,TRK-4150,,2024-07-15 17:32:40,2024-07-15 17:38:40
1564.0,TRK-1897,8.0,2024-07-11 08:37:23,
1565.0,TRK-0734,5.0,2024-10-05 17:02:50,2024-10-05 17:04:50
1566.0,TRK-1626,5.0,2024-10-07 16:44:45,2024-10-07 16:50:45
1567.0,TRK-2579,5.0,2024-02-29 02:56:49,2024-02-29 03:03:49
1568.0,TRK-4642,6.0,2024-12-26 19:47:16,2024-12-26 19:55:16
1569.0,TRK-3474,1.0,2024-12-22 14:41:50,2024-12-22 14:43:50
1570.0,TRK-1892,,2024-03-17 03:33:42,2024-03-17 03:36:42
1571.0,TRK-0760,10.0,2024-11-03 21:14:37,2024-11-03 21:22:37
1572.0,TRK-1128,3.0,2024-10-16 19:32:16,
1573.0,TRK-1228,4.0,2024-11-11 06:24:23,2024-11-11 06:34:23
1574.0,TRK-3084,13.0,2024-08-05 13:02:46,2024-08-05 13:11:46
1575.0,TRK-2188,11.0,,
1576.0,TRK-0811,11.0,2024-05-15 12:52:41,2024-05-15 13:01:41
1577.0,TRK-1702,7.0,2024-11-24 11:24:15,2024-11-24 11:34:15
1578.0,TRK-1899,9.0,2024-07-23 07:09:40,2024-07-23 07:16:40
1579.0,TRK-0454,10.0,2024-05-26 01:39:11,2024-05-26 01:46:11
1580.0,TRK-3695,1.0,2024-11-29 03:29:10,2024-11-29 03:34:10
1581.0,TRK-2119,1.0,2024-05-07 23:48:36,2024-05-07 23:51:36
1582.0,TRK-3330,11.0,2024-09-13 19:20:02,2024-09-13 19:27:02
1583.0,TRK-0272,9.0,2024-04-04 14:31:44,2024-04-04 14:34:44
1584.0,TRK-0571,,2024-11-20 12:17:48,2024-11-20 12:25:48
1585.0,TRK-2127,14.0,2024-08-29 10:58:55,2024-08-29 11:00:55
1586.0,TRK-1971,5.0,2024-02-29 14:06:25,2024-02-29 14:16:25
1587.0,TRK-2064,9.0,2024-12-02 05:26:15,2024-12-02 05:32:15
1588.0,TRK-1547,14.0,2024-07-05 02:07:02,2024-07-05 02:16:02
1589.0,TRK-3797,1.0,2024-09-12 20:57:20,
,,,,
1591.0,TRK-4673,6.0,2024-05-30 16:36:40,2024-05-30 16:43:40
1592.0,TRK-1017,5.0,2024-08-02 22:08:15,2024-08-02 22:12:15
1593.0,TRK-4866,6.0,2024-06-25 00:27:23,2024-06-25 00:33:23
1594.0,TRK-2336,10.0,2024-09-14 18:53:28,2024-09-14 19:01:28
1595.0,TRK-3505,10.0,2024-02-05 22:03:28,2024-02-05 22:10:28
1596.0,TRK-2406,3.0,2024-04-11 06:35:40,2024-04-11 06:38:40
1597.0,TRK-3900,14.0,2024-09-29 08:32:48,2024-09-29 08:39:48
1598.0,TRK-3565,3.0,2024-01-31 09:15:28,2024-01-31 09:24:28
1599.0,TRK-2809,3.0,2024-12-25 09:14:44,2024-12-25 09:24:44
1600.0,TRK-0064,1.0,2024-04-03 18:15:13,2024-04-03 18:18:13
1601.0,TRK-3399,15.0,2024-04-16 05:00:51,
1602.0,TRK-3661,4.0,2024-08-11 21:26:03,2024-08-11 21:32:03
1603.0,TRK-2508,8.0,2024-03-18 23:12:07,2024-03-18 23:18:07
1604.0,TRK-2613,10.0,2024-11-03 04:56:32,2024-11-03 05:00:32
1605.0,TRK-1919,6.0,2024-02-18 07:11:36,2024-02-18 07:14:36
1606.0,TRK-3353,12.0,2024-12-13 09:46:30,2024-12-13 09:51:30
1607.0,TRK-4513,,2024-10-24 03:18:22,2024-10-24 03:22:22
1608.0,TRK-3462,5.0,2024-07-06 00:53:03,2024-07-06 01:03:03
1609.0,TRK-4965,8.0,2024-12-22 06:53:24,2024-12-22 06:56:24
1610.0,TRK-0379,1.0,2024-08-24 11:54:01,2024-08-24 11:57:01
1611.0,TRK-3646,1.0,2024-05-31 15:52:53,2024-05-31 16:01:53
1612.0,TRK-4557,2.0,2024-06-20 00:03:54,2024-06-20 00:07:54
1613.0,TRK-2326,11.0,2024-12-29 23:34:32,2024-12-29 23:41:32
1614.0,TRK-3674,7.0,2024-01-13 23:06:24,2024-01-13 23:09:24
1615.0,TRK-1962,1.0,2024-06-16 03:48:55,2024-06-16 03:54:55
1616.0,TRK-4639,5.0,2024-01-03 06:39:09,2024-01-03 06:49:09
1617.0,TRK-2309,2.0,2024-05-21 20:45:41,2024-05-21 20:51:41
1618.0,TRK-1424,11.0,2024-05-21 07:12:41,2024-05-21 07:17:41
1619.0,TRK-2568,12.0,2024-08-05 04:15:43,2024-08-05 04:22:43
1620.0,TRK-1227,13.0,2024-09-05 23:20:06,2024-09-05 23:30:06
1621.0,TRK-1655,11.0,2024-02-09 07:53:15,2024-02-09 07:58:15
1622.0,TRK-3960,3.0,2024-07-04 12:24:08,2024-07-04 12:34:08
1623.0,TRK-3866,12.0,2024-12-04 22:16:49,2024-12-04 22:23:49
,TRK-3321,11.0,2024-03-29 22:23:33,2024-03-29 22:32:33
1625.0,TRK-4701,9.0,2024-11-16 07:17:16,2024-11-16 07:20:16
1626.0,TRK-1705,1.0,2024-05-04 01:18:12,2024-05-04 01:22:12
1627.0,TRK-3397,15.0,2024-06-28 14:52:57,2024-06-28 14:59:57
1628.0,TRK-3100,5.0,2024-08-23 22:32:34,2024-08-23 22:41:34
1629.0,TRK-3870,2.0,2024-02-18 15:50:15,2024-02-18 15:53:15
1630.0,,9.0,2024-02-15 23:57:45,2024-02-16 00:07:45
1631.0,TRK-1065,15.0,2024-12-08 01:59:22,
1632.0,TRK-4299,14.0,2024-10-05 11:50:36,2024-10-05 11:59:36
1633.0,TRK-0308,11.0,2024-02-17 03:51:27,2024-02-17 04:01:27
1634.0,TRK-4871,5.0,2024-05-30 21:50:20,2024-05-30 21:53:20
,TRK-0017,8.0,2024-02-22 21:55:07,2024-02-22 21:58:07
1636.0,,7.0,2024-05-11 15:43:12,2024-05-11 15:46:12
1637.0,TRK-0624,5.0,2024-01-10 12:20:03,2024-01-10 12:28:03
1638.0,TRK-2112,5.0,2024-06-01 16:54:12,2024-06-01 17:02:12
1639.0,TRK-0670,2.0,2024-09-27 21:02:25,2024-09-27 21:12:25
1640.0,TRK-1976,1.0,2024-11-11 03:25:13,2024-11-11 03:34:13
1641.0,TRK-2976,13.0,2024-08-16 03:24:41,2024-08-16 03:30:41
1642.0,TRK-1413,12.0,2024-08-04 10:20:24,2024-08-04 10:26:24
,,,,
1644.0,TRK-4478,14.0,2024-03-14 00:04:56,2024-03-14 00:11:56
1645.0,TRK-1514,4.0,2024-12-28 21:49:27,2024-12-28 21:58:27
,TRK-3956,,2024-12-06 13:22:24,2024-12-06 13:32:24
1647.0,TRK-4060,8.0,2024-05-24 01:55:07,
1648.0,TRK-0463,8.0,2024-10-18 07:34:55,2024-10-18 07:44:55
1649.0,TRK-4592,15.0,2024-04-12 03:05:25,2024-04-12 03:08:25
1650.0,TRK-1205,6.0,2024-06-01 16:22:34,2024-06-01 16:27:34
1651.0,TRK-1414,6.0,2024-04-27 09:15:51,2024-04-27 09:18:51
1652.0,TRK-1285,2.0,2024-06-04 14:16:25,2024-06-04 14:26:25
1653.0,TRK-0253,9.0,2024-03-22 00:32:04,2024-03-22 00:36:04
1654.0,TRK-1360,7.0,2024-11-14 07:19:17,2024-11-14 07:28:17
1655.0,TRK-4684,10.0,2024-08-18 02:46:34,2024-08-18 02:48:34
,,,,
1657.0,TRK-3375,12.0,2024-09-26 12:11:29,2024-09-26 12:13:29
1658.0,TRK-1216,9.0,2024-08-19 10:50:38,2024-08-19 10:58:38
1659.0,TRK-2954,15.0,2024-06-22 22:21:42,2024-06-22 22:26:42
1660.0,TRK-4500,4.0,2024-01-07 01:10:27,2024-01-07 01:17:27
1661.0,TRK-3764,2.0,2024-02-09 11:12:26,2024-02-09 11:20:26
1662.0,TRK-2519,7.0,2024-12-30 13:03:09,
1663.0,TRK-1095,2.0,2024-04-24 22:38:46,2024-04-24 22:40:46
1664.0,TRK-0114,4.0,2024-09-14 08:04:53,2024-09-14 08:13:53
1665.0,TRK-0079,14.0,2024-09-01 01:02:20,2024-09-01 01:04:20
1666.0,TRK-3662,1.0,2024-09-07 20:06:51,2024-09-07 20:11:51
1667.0,TRK-3993,9.0,2024-05-07 05:59:25,
1668.0,TRK-4324,11.0,2024-05-20 01:12:53,
1669.0,TRK-3416,15.0,2024-07-07 17:49:34,2024-07-07 17:57:34
1670.0,TRK-4752,4.0,2024-01-02 21:41:43,2024-01-02 21:45:43
1671.0,TRK-0300,8.0,2024-11-24 22:11:35,2024-11-24 22:13:35
1672.0,,15.0,2024-12-05 09:37:39,2024-12-05 09:47:39
1673.0,TRK-1922,5.0,2024-03-30 14:59:34,2024-03-30 15:09:34
1674.0,TRK-2223,10.0,2024-08-20 17:52:43,2024-08-20 17:56:43
1675.0,TRK-3566,8.0,2024-10-05 14:09:41,2024-10-05 14:15:41
1676.0,TRK-4431,8.0,2024-04-02 04:08:29,2024-04-02 04:16:29
1677.0,TRK-1442,10.0,2024-04-07 07:10:40,2024-04-07 07:18:40
1678.0,TRK-2848,1.0,2024-09-13 20:48:23,2024-09-13 20:57:23
1679.0,TRK-2347,11.0,2024-02-21 09:18:51,2024-02-21 09:24:51
1680.0,TRK-2788,7.0,2024-07-03 15:23:08,2024-07-03 15:30:08
1681.0,TRK-3618,3.0,2024-09-27 03:33:25,2024-09-27 03:41:25
,,,,
1683.0,TRK-2263,2.0,2024-02-08 11:16:17,2024-02-08 11:26:17
1684.0,TRK-1313,9.0,2024-10-08 06:57:08,2024-10-08 07:00:08
1685.0,TRK-3660,10.0,2024-07-29 02:32:43,2024-07-29 02:38:43
1686.0,TRK-4083,8.0,2024-06-02 10:46:57,2024-06-02 10:53:57
1687.0,TRK-0029,14.0,2024-06-03 09:16:25,2024-06-03 09:18:25
1688.0,TRK-1588,5.0,2024-10-17 05:55:45,2024-10-17 06:02:45
1689.0,TRK-1085,13.0,2024-08-14 11:44:09,2024-08-14 11:48:09
1690.0,TRK-0500,3.0,2024-02-28 14:38:01,2024-02-28 14:46:01
1691.0,TRK-1471,7.0,2024-05-20 15:09:52,2024-05-20 15:14:52
1692.0,TRK-0478,4.0,2024-05-05 02:41:41,2024-05-05 02:45:41
1693.0,TRK-3187,11.0,,2024-02-18 23:50:22
1694.0,TRK-2829,3.0,2024-08-22 16:49:36,2024-08-22 16:56:36
1695.0,TRK-3632,4.0,2024-11-19 19:07:20,2024-11-19 19:12:20
1696.0,TRK-0083,10.0,2024-11-26 23:29:43,2024-11-26 23:31:43
1697.0,TRK-3781,13.0,2024-09-08 19:57:52,2024-09-08 20:03:52
1698.0,TRK-0322,12.0,2024-01-22 06:24:15,2024-01-22 06:32:15
,TRK-1861,,2024-05-07 20:59:29,2024-05-07 21:02:29
,TRK-3545,9.0,2024-01-10 06:19:53,2024-01-10 06:26:53
1701.0,TRK-1202,11.0,2024-08-29 05:25:31,2024-08-29 05:29:31
1702.0,TRK-2227,8.0,2024-12-24 19:31:35,2024-12-24 19:39:35
1703.0,TRK-3921,6.0,2024-03-08 10:23:29,2024-03-08 10:26:29
1704.0,TRK-1026,6.0,2024-05-31 05:45:07,2024-05-31 05:55:07
1705.0,TRK-1640,8.0,2024-01-21 19:33:02,2024-01-21 19:35:02
,,,,
1707.0,TRK-1720,7.0,2024-01-19 14:33:27,2024-01-19 14:41:27
1708.0,TRK-4920,15.0,2024-09-15 23:06:43,2024-09-15 23:11:43
1709.0,TRK-1591,3.0,2024-02-01 03:33:31,2024-02-01 03:42:31
1710.0,TRK-3560,4.0,2024-10-31 09:16:51,2024-10-31 09:21:51
1711.0,TRK-2113,3.0,2024-11-05 05:47:45,2024-11-05 05:51:45
,,,,
1713.0,TRK-1306,13.0,2024-02-13 03:23:45,2024-02-13 03:33:45
,,8.0,2024-09-16 02:57:46,2024-09-16 03:01:46
1715.0,TRK-1795,,2024-10-26 07:36:42,2024-10-26 07:40:42
1716.0,,6.0,2024-10-18 05:04:14,2024-10-18 05:09:14
1717.0,TRK-0836,1.0,2024-01-22 12:12:17,2024-01-22 12:17:17
1718.0,TRK-1880,12.0,,2024-02-02 07:17:47
1719.0,TRK-0436,1.0,2024-11-13 16:05:28,2024-11-13 16:15:28
